epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,1e-05
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.34521518718894356,0.33864570472022176,0.7333422899246216,0.766396701335907,0.7261964678764343,0.745692789554596
0.34334639703715425,0.3406227610506852,0.7305409908294678,0.7653245329856873,0.7457072138786316,0.7376528978347778
0.34281134227955395,0.33574643900329376,0.7319490313529968,0.7644879817962646,0.7292755246162415,0.7466608881950378
0.3409035349896563,0.35413679135569803,0.730964183807373,0.7654367089271545,0.7483236789703369,0.7378395795822144
0.3390154013533293,0.34187468540080834,0.7334258556365967,0.7645809054374695,0.7331593632698059,0.7489657402038574
0.34025378413006074,0.3401373889769467,0.7322854399681091,0.7661610245704651,0.7363439202308655,0.7465686798095703
0.3366107920061649,0.34998031518041667,0.7343844175338745,0.7673860192298889,0.7453944683074951,0.7391780614852905
0.3351287208464702,0.339024309475552,0.7338376045227051,0.7688099145889282,0.7378267049789429,0.74735027551651
0.33277131622320755,0.33033628080984656,0.7354670166969299,0.7675665616989136,0.7400225400924683,0.7461919188499451
0.33266704631928307,0.33166330648769793,0.735437273979187,0.7673953771591187,0.7463160157203674,0.7422429919242859
0.33281037613815145,0.3285438497878716,0.7352518439292908,0.7678854465484619,0.7256375551223755,0.7542047500610352
0.3317153268908089,0.33173812155834803,0.7365438342094421,0.7712465524673462,0.751118540763855,0.7429951429367065
0.3315164626202657,0.3289204368787542,0.7349396347999573,0.7691752314567566,0.739852786064148,0.7490916848182678
0.33124519867847146,0.3284085022128174,0.737000048160553,0.770843505859375,0.7325571179389954,0.7510814666748047
0.33058960806036836,0.34136038842860245,0.736623227596283,0.7715706825256348,0.7461739778518677,0.7446917295455933
0.3303807770562592,0.3364393531646527,0.7360987663269043,0.7702248096466064,0.7608355283737183,0.7373098731040955
0.32889003267240946,0.3247257445506017,0.7371480464935303,0.7721930742263794,0.7287524342536926,0.7542533874511719
0.3276059123223836,0.3410697240172557,0.7377681732177734,0.7714999318122864,0.7535727620124817,0.7416648864746094
0.32581202860609815,0.3219790727057507,0.7401688694953918,0.7729402780532837,0.7415197491645813,0.7502320408821106
0.3249527107973456,0.3283862169097427,0.7401809096336365,0.772161602973938,0.7533931732177734,0.7443060874938965
0.32427226223609523,0.33181053902429175,0.7408468723297119,0.7760476469993591,0.7467542886734009,0.7455673813819885
0.32391459706858916,0.322055455375935,0.7390958070755005,0.7728309035301208,0.7423181533813477,0.7515523433685303
0.32247822051006264,0.32188842391831357,0.7417808771133423,0.7742251753807068,0.7410397529602051,0.7513043880462646
0.32370033764366535,0.33366993746497264,0.74159175157547,0.7754744291305542,0.7502780556678772,0.7443710565567017
0.3213600908869689,0.32356675005924534,0.7420477271080017,0.7759349346160889,0.7319496870040894,0.75576251745224
0.3193908232063186,0.31995923848639074,0.7401843070983887,0.774886429309845,0.7412912249565125,0.7531172633171082
0.32100756031497985,0.326292016963199,0.7418262362480164,0.7764009237289429,0.7446078062057495,0.7514792084693909
0.319166419527079,0.3205210729961244,0.740939736366272,0.7759602069854736,0.7381508946418762,0.7522262930870056
0.31934892373725704,0.3239517378109232,0.7427635192871094,0.7782394289970398,0.7238435745239258,0.756569504737854
0.31811758418965447,0.32727550639128183,0.7438579201698303,0.7767263054847717,0.739137589931488,0.7553814053535461
0.3164867817830409,0.3223619674870246,0.7424360513687134,0.7758337259292603,0.7474858164787292,0.7519012093544006
0.31641667827898184,0.32627529081639267,0.7424600720405579,0.777125358581543,0.7577887177467346,0.7453039288520813
0.31356916465029316,0.32334489271726824,0.7460619807243347,0.7793951034545898,0.7515096664428711,0.7503910660743713
0.31376016814146795,0.31800491032256206,0.745072066783905,0.778592586517334,0.7451062202453613,0.7515559792518616
0.315998996375744,0.3212154433787079,0.7442252039909363,0.7791747450828552,0.7429397702217102,0.7558526992797852
0.31416828482030246,0.3304805373904151,0.7459754347801208,0.7799434661865234,0.7455121278762817,0.7497000694274902
0.31221442250165643,0.319253742891613,0.7441878318786621,0.7796529531478882,0.7392573356628418,0.7550151348114014
0.3125991176567676,0.3220514116389021,0.7462761998176575,0.7797853946685791,0.744396984577179,0.7558864951133728
0.3119312219157618,0.316630408941755,0.7457374334335327,0.78046715259552,0.7464930415153503,0.7553156614303589
0.3091254605628583,0.31878931432122914,0.7483577132225037,0.783287525177002,0.7507830858230591,0.7514683604240417
0.3108005714574049,0.3178982123286581,0.7449696660041809,0.7808815836906433,0.7552850842475891,0.7506310343742371
0.30865902060454115,0.326969868385456,0.7474282383918762,0.781827449798584,0.7108621597290039,0.7637170553207397
0.3083463739554525,0.3143477340583021,0.7469920516014099,0.7831459045410156,0.7351720333099365,0.7618696093559265
